created_at,city,retweet_count,favorite_count,followers_count,friends_count,listed_count,favorites_count,statuses_count,text,negative,neutral,positive,compound
2020-10-09 22:52:03-06:00,cheyenne,0,0,1192,2444,3,5169,1559, So good .,0.0,0.385,0.615,0.4927
2020-10-09 23:49:55-06:00,cheyenne,0,1,756,1847,14,13334,16648,"There are very few people I look up to, even fewer I would call a hero. Eddie is both of those. He showed me that s… ",0.0,0.874,0.126,0.5574
2020-10-09 23:49:17-06:00,cheyenne,0,0,91,0,24,0,148201,"SPC issues Day 1 Critical Fire Weather Risk at Oct 10, 5:48z for CYS ",0.382,0.618,0.0,-0.7003
2020-10-09 23:48:50-06:00,cheyenne,0,1,555,476,1,8861,12351,"  That’s why it’s fair to somewhat be mad at bron, but that’s ONLY cause of his teammate… ",0.105,0.806,0.089,-0.08
2020-10-09 23:44:04-06:00,cheyenne,0,0,425,493,9,91285,25487,"  No, Dem dudes are like that too. But they can’t speak if a woman if present",0.0,0.896,0.104,0.1901
2020-10-09 23:43:34-06:00,cheyenne,0,1,555,476,1,8861,12351," I want the goat to make goat plays, sometimes that means taking the tough contested game winner, other… ",0.066,0.619,0.314,0.6808
2020-10-09 23:40:09-06:00,cheyenne,0,0,0,517,5,105,9746,"Lonzo Ball would've made that 3, bum ass Danny Green.",0.28,0.72,0.0,-0.5423
2020-10-09 23:39:22-06:00,cheyenne,0,1,555,476,1,8861,12351, In that aspect he not wrong🤣 but me personally I’d rather see the better play made instead of forcing… ,0.0,0.649,0.351,0.8698
2020-10-09 23:38:35-06:00,cheyenne,0,0,555,476,1,8861,12351," Which is fair with how dg been playing, but as a basketball player I’m watching that and tipping my ca… ",0.0,0.855,0.145,0.2617
2020-10-09 23:37:16-06:00,cheyenne,0,0,555,476,1,8861,12351, Kobe and mj probably taking that tho if that’s what you were asking lmao,0.0,0.769,0.231,0.5994
2020-10-09 23:36:53-06:00,cheyenne,0,1,555,476,1,8861,12351, Yes?😭 cause now if bron woulda took that dumb ass shot over literally all 5 heat players y’all gone be… ,0.313,0.601,0.085,-0.802
2020-10-09 23:34:51-06:00,cheyenne,0,1,425,493,9,91285,25487,"  Don’t think he is a socialist, but I see him pandering to them",0.0,1.0,0.0,0.0
2020-10-09 23:32:53-06:00,cheyenne,0,2,141,354,0,5446,1141,I’ve been so lazy lately. I haven’t done my makeup is so long 🙄,0.168,0.832,0.0,-0.5009
2020-10-09 23:32:08-06:00,cheyenne,0,0,0,517,5,105,9746,The Fiend is actually wrestling in a match? Shocker.,0.167,0.833,0.0,-0.1531
2020-10-09 23:29:32-06:00,cheyenne,0,0,426,494,9,91285,25487,"   NFL laying down the law!!! 

(On someone they can)",0.0,1.0,0.0,0.0
2020-10-09 23:26:49-06:00,cheyenne,0,0,91,0,24,0,148199,"CYS issues Area Forecast Discussion (AFD) at Oct 9, 11:26 PM MDT ",0.0,1.0,0.0,0.0
2020-10-09 23:24:12-06:00,cheyenne,0,0,161,822,0,11194,1720,  Little fires everywhere was such an amazing show,0.0,0.648,0.352,0.5859
2020-10-09 23:23:53-06:00,cheyenne,0,0,161,822,0,11194,1720,  Watch the handmaids tale. Holy fucking shit dude. It’s incredible. Probably one of the bes… ,0.218,0.782,0.0,-0.5984
2020-10-09 23:22:17-06:00,cheyenne,0,0,426,494,9,91285,25487,   Where is Kyle Rittenhouse when you need him?,0.0,1.0,0.0,0.0
2020-10-09 23:21:22-06:00,cheyenne,0,0,555,476,1,8860,12350,Fans like los what’s wrong with the NBA now😭😭 ,0.408,0.482,0.11,-0.7783
2020-10-10 00:11:57-06:00,cheyenne,0,0,523,1036,1,5315,10521,Anxiety is so loud somedays,0.298,0.702,0.0,-0.1779
2020-10-10 00:11:20-06:00,cheyenne,0,0,615,902,2,70590,23195,UKGFFF among us code,0.0,1.0,0.0,0.0
2020-10-10 00:10:26-06:00,cheyenne,0,0,2680,2658,29,58363,40535,  please offer the song BAD for return to trump's nickname of sleepy Joe... Hope you understand! 👍🏻 😉 Love you ❤️ 💖 😍,0.092,0.585,0.323,0.8644
2020-10-10 00:10:10-06:00,cheyenne,0,0,162,1421,4,55103,3529,"The year is 2005
You throw GTA: San Andreas into your PS2
This song is playing in your car as you drive around San… ",0.0,0.927,0.073,0.2023
2020-10-10 00:03:01-06:00,cheyenne,0,0,3705,279,208,37,37158,"Friday Night Frenzy Week 6: No. 3 East hands No. 1 Central their first loss of the season in dominant fashion, 41-18 ",0.187,0.813,0.0,-0.5574
2020-10-09 23:59:42-06:00,cheyenne,0,0,232,1950,0,50520,35, Happy. Birthday.,0.0,0.213,0.787,0.5719
2020-10-09 23:58:10-06:00,cheyenne,0,0,1195,2448,3,5176,1561,  How do win this thing ?,0.0,0.568,0.432,0.5859
2020-10-10 00:50:46-06:00,cheyenne,0,0,91,0,24,0,148202,"SPC issues Day 2 Elevated Fire Weather Risk at Oct 10, 6:50z for CYS ",0.273,0.727,0.0,-0.5423
2020-10-10 00:50:12-06:00,cheyenne,0,0,253,1295,9,15796,7361,"  Your initial argument was pro Fox News, now you’re switching to an NPR snob? Which i… ",0.282,0.718,0.0,-0.6705
2020-10-10 00:45:22-06:00,cheyenne,0,0,253,1295,9,15796,7361,"Doing some market research, trying to figure out which brand of beer the worst karaoke singers drink. So far it’s a… ",0.17,0.83,0.0,-0.6249
2020-10-10 00:33:53-06:00,cheyenne,0,1,722,1162,0,7297,2961,"Daiku

I need some happy
Last few weeks have been trying
Maybe tomorrow 

Goodnight ✌️",0.0,0.802,0.198,0.5719
2020-10-10 00:33:16-06:00,cheyenne,0,0,79,6,7,2,2965,"Color Velveteen Paper With Frenchie's Team Round 2 via Stamp &amp; Scrap with Frenchie: Hello Stampers,  Today it is al… ",0.0,1.0,0.0,0.0
2020-10-10 00:32:13-06:00,cheyenne,0,0,2681,2658,29,58363,40535,"Stevie Nicks drops new song, political anthem Show Them the Way |  ",0.0,1.0,0.0,0.0
2020-10-10 00:31:33-06:00,cheyenne,0,0,253,1295,9,15796,7361, You’re never lonely so long as your tinnitus is forever keeping you company.,0.0,0.85,0.15,0.2755
2020-10-10 00:29:45-06:00,cheyenne,0,0,2681,2658,29,58363,40535,Wyoming Governor Urges Vigilance as COVID-19 Cases Spike  ,0.0,1.0,0.0,0.0
2020-10-10 00:24:28-06:00,cheyenne,0,0,102,167,0,2561,1524, No worries. Biden and Kamala will pack the court right?,0.0,0.794,0.206,0.3252
2020-10-10 00:24:00-06:00,cheyenne,0,0,102,167,0,2561,1524, Yes. Yes they are. And if in their position the DNC would do the exact same thing.,0.0,0.735,0.265,0.6597
2020-10-10 00:21:51-06:00,cheyenne,0,0,102,310,0,5434,3555, Best way to stop school shootings? Don’t let single moms raise boys and stop giving boys anti depressants,0.333,0.43,0.237,-0.1779
2020-10-10 01:20:06-06:00,cheyenne,0,1,57,249,3,5405,6112, Laker fans tears give me life.,0.275,0.725,0.0,-0.2263
2020-10-10 01:08:29-06:00,cheyenne,0,0,253,1295,9,15796,7361,"Google your name, you’ll be amazed at the internet trail you’ve left behind. ",0.0,0.789,0.211,0.4939
2020-10-10 01:07:06-06:00,cheyenne,0,0,14752,526,34,272,33854,  Its liquid me! :D,0.0,0.41,0.59,0.6514
2020-10-10 00:58:26-06:00,cheyenne,0,0,5,57,1,127,399, You're lying,0.773,0.227,0.0,-0.5267
2020-10-10 00:56:27-06:00,cheyenne,0,0,169,256,4,77735,15505,*Me and my my roommate ,0.0,1.0,0.0,0.0
2020-10-10 00:51:46-06:00,cheyenne,0,0,176,559,2,8667,2274, Write every day,0.0,1.0,0.0,0.0
2020-10-10 01:49:38-06:00,cheyenne,0,0,57,249,3,5405,6112, Is it too radical of me to think that these types of flops should carry like a 1 game suspension? Just… ,0.1,0.795,0.105,0.0258
2020-10-10 01:46:22-06:00,cheyenne,0,0,57,249,3,5405,6112, AD gets sent to the line for the softest shit ever. Give me a damn break.,0.31,0.69,0.0,-0.743
2020-10-10 01:46:22-06:00,cheyenne,0,1,15589,300,175,69,11565,Massive Protests Led to Suspension of SWIFT and Banking Activities in Kyrgyzstan  ,0.132,0.693,0.176,0.1613
2020-10-10 01:45:17-06:00,cheyenne,0,0,57,249,3,5405,6112, The Heat are about to get strongly worded lettered. Smh.,0.185,0.645,0.169,-0.0516
2020-10-10 01:38:31-06:00,cheyenne,0,0,15589,300,175,69,11565,"Market Update: Bitcoin Captures $11K, Flash Buy Signals, Bollinger Band Squeeze  ",0.0,1.0,0.0,0.0
2020-10-10 01:35:02-06:00,cheyenne,1,1,3704,279,208,37,37158,Wyoming Applauds Court’s Decision to Strike Down Obama-era Methane Rule on Public Lands ,0.101,0.738,0.161,0.2263
2020-10-10 01:31:30-06:00,cheyenne,0,0,31,90,0,4929,5738," Yeah, and the crook got his ass kicked.",0.299,0.513,0.188,-0.3182
2020-10-10 01:28:13-06:00,cheyenne,0,0,38,414,0,3760,1237,Great job Pete!!,0.0,0.299,0.701,0.6892
2020-10-10 01:26:59-06:00,cheyenne,0,0,59,88,1,6265,712, Saving my bank account on beer at a time 🙏 ,0.0,1.0,0.0,0.0
2020-10-10 02:15:26-06:00,cheyenne,0,0,343,875,0,37587,5862, Clones don't work like that,0.345,0.655,0.0,-0.2755
2020-10-10 02:13:49-06:00,cheyenne,0,0,343,875,0,37587,5862, Villains by Necessity by Eve forward,0.468,0.532,0.0,-0.6597
2020-10-10 02:13:31-06:00,cheyenne,1,0,15724,146,419,5113,21301,"Red Flag Warning in place for large majority of forecast area 12-8pm MDT today. Gusty winds, low humidity, and dry… ",0.2,0.8,0.0,-0.5423
2020-10-10 02:06:05-06:00,cheyenne,1,7,1201,2454,3,5178,1562, It's sad that we have to judge people if they are red or blue.  But welcome to 2020.  Also for the li… ,0.079,0.768,0.154,0.4497
2020-10-10 02:02:42-06:00,cheyenne,0,0,253,1295,9,15796,7361, I thought Limbaugh was on his way out? Fml hurry up and bounce out already.,0.0,1.0,0.0,0.0
2020-10-10 01:53:31-06:00,cheyenne,0,0,57,249,3,5405,6112,  How do you not know how to pronounce Ottawa?,0.0,1.0,0.0,0.0
2020-10-10 02:45:09-06:00,cheyenne,0,0,1201,2454,3,5178,1562, Imagine this guy being fair to minorities.  Yeah that will never happen.,0.0,0.69,0.31,0.5423
2020-10-10 02:36:00-06:00,cheyenne,0,1,1351,1153,21,223,6176,"Some evidence suggests certain nutrients may help patients with RA. For example, some studies showed that vitamin E… ",0.0,0.682,0.318,0.7184
2020-10-10 02:34:30-06:00,cheyenne,0,0,140,315,1,1425,117,Debating to grind rouge or Cold War 🧐 cod will forever be a safe-heaven,0.206,0.794,0.0,-0.5994
2020-10-10 02:27:29-06:00,cheyenne,0,0,140,315,1,1425,117,definitely not a thief tho js,0.0,0.422,0.578,0.6679
2020-10-10 02:26:28-06:00,cheyenne,0,0,140,315,1,1425,117,crazy when i feel inspired i just feel like hitting a lick smh,0.242,0.464,0.294,0.25
2020-10-10 03:17:53-06:00,cheyenne,0,2,18274,822,717,265,65766,Wyoming Football Prepares for Saturday Scrimmage  via ,0.0,1.0,0.0,0.0
2020-10-10 03:12:46-06:00,cheyenne,0,0,140,315,1,1425,117, Rouge Company its 3rd person shooter fun as fuck check out my clips on my feed,0.168,0.673,0.159,-0.0516
2020-10-10 03:07:01-06:00,cheyenne,0,0,3704,279,208,37,37158,"Halfway through early &amp; absentee voting, Laramie County sees record number of voters ",0.146,0.764,0.09,-0.2023
2020-10-10 03:31:50-06:00,cheyenne,0,0,91,0,24,0,148202,"CYS issues Area Forecast Discussion (AFD) at Oct 10, 3:31 AM MDT ",0.0,1.0,0.0,0.0
2020-10-10 04:11:33-06:00,cheyenne,0,1,426,319,1,1670,2499,Something new felt/feels good rn no lie tho 😅😇,0.097,0.531,0.372,0.7351
2020-10-10 04:09:24-06:00,cheyenne,0,0,91,0,24,0,148202,"CYS issues Hazardous Weather Outlook (HWO) at Oct 10, 4:09 AM MDT ",0.0,1.0,0.0,0.0
2020-10-10 04:07:42-06:00,cheyenne,0,0,426,319,1,1670,2499,"Das ah rap on today’s episode of pointless relationships, tune in next year I’m sure I’ll try again 😂",0.068,0.714,0.218,0.6369
2020-10-10 04:06:17-06:00,cheyenne,0,0,15589,300,175,69,11565,"The upcoming U.S. election results can’t stop a fresh gold advance, one analyst says, while Bitcoin is also due fre… ",0.098,0.8,0.102,0.0258
2020-10-10 04:02:29-06:00,cheyenne,0,0,1093,623,2,20213,43456,You’ve been swamped with work and engagements lately and you’r... More for Pisces ,0.0,0.882,0.118,0.1531
2020-10-10 03:53:41-06:00,cheyenne,0,0,103,317,0,2176,785,This the funniest shit!#TrumpSupporters THE DUMBEST PEOPLE ON THE PLANET 😂 ,0.241,0.447,0.312,0.4135
2020-10-10 04:32:09-06:00,cheyenne,0,0,20,64,0,182,203,"  I moved to northern Florida, conservatives here.  Not voting blue...I am with my own people now...😍",0.0,0.864,0.136,0.4588
2020-10-10 04:24:27-06:00,cheyenne,1,3,15724,146,419,5113,21301,"Warm/Dry for today, BUT a cold front arrives by Sunday afternoon. Scattered rain showers across the area with very… ",0.0,1.0,0.0,0.0
2020-10-10 05:42:38-06:00,cheyenne,1,1,15724,146,419,5113,21301,Air Quality Alert through 12pm today for portions of SE WY. With local effects of the #MullenFire_WY continuing pas… ,0.0,0.891,0.109,0.296
2020-10-10 05:35:02-06:00,cheyenne,0,0,184,407,7,70,674,"If you've been feeling down, have lost interest in things you love or are sleeping more than usual, make time to ta… ",0.079,0.621,0.3,0.7506
2020-10-10 05:29:53-06:00,cheyenne,0,0,426,858,5,1362,1350, 13 mins,0.0,1.0,0.0,0.0
2020-10-10 05:27:02-06:00,cheyenne,0,0,91,0,24,0,148202,"CYS issues Area Forecast Discussion (AFD) at Oct 10, 5:26 AM MDT ",0.0,1.0,0.0,0.0
2020-10-10 06:19:51-06:00,cheyenne,0,1,8,36,0,3,1,  Love the hype playa 😁,0.0,0.493,0.507,0.802
2020-10-10 06:01:39-06:00,cheyenne,0,2,571,1664,4,36702,11899," Ok. Few things would make it better, but I can't talk about it.",0.0,0.86,0.14,0.2382
2020-10-10 06:01:31-06:00,cheyenne,0,0,128,490,0,281,2178,"If you’ve been feeling like a change of scenery, you might con... More for Taurus ",0.0,0.765,0.235,0.4588
2020-10-10 06:00:40-06:00,cheyenne,0,0,130,30,1,98054,11218,You’ve been trying your hardest to make a relationship that is... More for Cancer ,0.265,0.735,0.0,-0.6887
2020-10-10 06:00:14-06:00,cheyenne,0,0,1,17,0,13,583,Enjoy your Saturday! ,0.0,0.364,0.636,0.5411
2020-10-10 05:56:56-06:00,cheyenne,0,1,1202,2455,3,5178,1562, He look good for 188,0.0,0.58,0.42,0.4404
2020-10-10 06:31:10-06:00,cheyenne,0,1,503,2419,8,91468,15081,        ,0.0,0.0,0.0,0.0
2020-10-10 07:16:30-06:00,cheyenne,0,0,92,383,1,13645,2042,i missed it sm i truly hope i didnt fuck that up for myself,0.106,0.48,0.415,0.7543
2020-10-10 07:16:21-06:00,cheyenne,0,0,34,83,0,36,1635, The political is personal! And the personal is political.,0.0,1.0,0.0,0.0
2020-10-10 07:15:49-06:00,cheyenne,0,1,92,383,1,13645,2042,i used to love taking roadtrips by myself like i used any excuse to drive to fuckin nowhere but im driving 6 hours… ,0.0,0.784,0.216,0.5423
2020-10-10 07:12:58-06:00,cheyenne,0,0,335,859,4,22569,22796, How did Usopp get that pic of Nami? 👀,0.0,1.0,0.0,0.0
2020-10-10 07:11:14-06:00,cheyenne,0,0,34,83,0,36,1635, But this time around I believe the money is going in a direction you favor based on your posts. Than… ,0.0,0.843,0.157,0.5499
2020-10-10 07:11:03-06:00,cheyenne,0,0,41,307,0,5758,1948,Wtf is Fnatic doing in this early game #Worlds2020,0.322,0.678,0.0,-0.5859
2020-10-10 07:06:14-06:00,cheyenne,0,0,354,601,6,9628,10366,  It’s the NBA who cares?,0.0,0.571,0.429,0.4588
2020-10-10 07:04:02-06:00,cheyenne,0,0,223,534,1,8304,17631,"If you’ve been feeling like a change of scenery, you might con... More for Taurus ",0.0,0.765,0.235,0.4588
2020-10-10 07:03:13-06:00,cheyenne,0,0,128,703,1,16739,4788,yo it’s this supposed to be a good thing? ,0.0,0.734,0.266,0.4404
2020-10-10 07:01:54-06:00,cheyenne,0,0,5,1,0,0,121,Rinse off with an outdoor shower in your garden. They're great for cleaning muddy boots or just for having a cool r… ,0.0,0.758,0.242,0.7506
2020-10-10 07:01:38-06:00,cheyenne,0,0,85,80,1,253,10068,What have you been doing this week? Show off what you have been doing? Just attach a picture below. ,0.0,1.0,0.0,0.0
2020-10-10 06:57:49-06:00,cheyenne,0,2,631,1269,1,52770,15476, I'd vote for both,0.0,1.0,0.0,0.0
2020-10-10 06:53:23-06:00,cheyenne,0,0,631,1269,1,52770,15476, He's pretty screwed up with or without the doctor prescriptions. Does this mean he'll just be on Adderall?,0.143,0.714,0.143,0.0
2020-10-10 07:50:26-06:00,cheyenne,0,0,283,281,7,0,127,"See our latest Cheyenne, WY #pharmacy #pharmtech job opportunity and click the link in our bio to apply: Pharmacy Technician at CVSCareers",0.0,0.882,0.118,0.4215
2020-10-10 07:46:59-06:00,cheyenne,0,1,182,202,0,2194,1115,Mission Accomplished 😤💀🤣 ,0.0,0.643,0.357,0.7269
2020-10-10 07:46:30-06:00,cheyenne,0,4,571,1664,4,36702,11900,Wondering if it will get better. Missing someone and hoping for resolution.,0.13,0.533,0.337,0.5423
2020-10-10 07:46:30-06:00,cheyenne,0,0,11,278,0,705,1041, Who fucking cares. 25 years of this witch hunt by republicans is such old news,0.15,0.678,0.172,0.1073
2020-10-10 07:43:48-06:00,cheyenne,0,0,631,1269,1,52770,15476, The county commission needs to figure out a way to fire this guy....arrest him even.,0.146,0.854,0.0,-0.34
2020-10-10 07:42:38-06:00,cheyenne,0,0,631,1269,1,52770,15476, Elected law enforcement officials....I'm pushing 70 and don't recall that electing sheriffs has ev… ,0.0,1.0,0.0,0.0
2020-10-10 07:26:58-06:00,cheyenne,0,1,335,859,4,22569,22796,"October 10th is a national weeb holiday.

#HappyBirthdayNaruto ",0.0,0.722,0.278,0.4019
2020-10-10 07:24:30-06:00,cheyenne,0,1,382,903,11,11788,3681,  LETS MATCH 😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😼😼😼😼😼😼,0.0,0.851,0.149,0.9186
2020-10-10 08:22:56-06:00,cheyenne,0,0,213,573,4,990,132," Read, read more",0.0,1.0,0.0,0.0
2020-10-10 08:13:50-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"
Clinton Foundation [+Soros, journalist(s) dir, Africa, SA, SAPs, China, Russia, U1, Hussein… ",0.0,1.0,0.0,0.0
2020-10-10 08:13:33-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"Drop: 4845 9 Oct 20 7:03:33 PM

Roger that, Madam Secretary. 
[C] = classified [State] ",0.13,0.87,0.0,-0.2732
2020-10-10 08:12:57-06:00,cheyenne,0,0,350,646,0,2295,19952, Stop,1.0,0.0,0.0,-0.296
2020-10-10 08:12:14-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"Drop: 4844 9 Oct 20 4:09:17 PM
&gt;&gt;11001375
Wasn't referring to Kansas' statement re: Clinton emails.
Q ",0.116,0.884,0.0,-0.2732
2020-10-10 08:09:10-06:00,cheyenne,1,1,335,859,4,22569,22796,"Join me for Shinobi Striker as we celebrate Naruto's birthday! 

 ",0.0,0.564,0.436,0.7345
2020-10-10 08:08:19-06:00,cheyenne,0,0,14,118,0,1744,1340,"Trump promises a ""Platinum plan"" for black Americans ""IF"" they vote Republican. But why should they trust anything… ",0.0,0.719,0.281,0.7391
2020-10-10 08:05:52-06:00,cheyenne,0,0,460,520,18,290,5445,"They say home is where the heart is, so follow your heart to these welcoming Open Houses and fall in love with a ne… ",0.0,0.756,0.244,0.7964
2020-10-10 08:05:42-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"Drop: 4843 9 Oct 20 4:01:30 PM

Don't believe everything you read.
Q ",0.149,0.851,0.0,-0.2732
2020-10-10 08:05:21-06:00,cheyenne,0,0,942,405,32,68,147,Happy World Mental Health Day!! 🌎 ,0.0,0.62,0.38,0.6467
2020-10-10 08:04:19-06:00,cheyenne,0,0,11,278,0,706,1042, Craziness! Never lets up for a second.,0.325,0.675,0.0,-0.4389
2020-10-10 08:03:32-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"Why did select [D] govs push C19 infected patients into nursing homes?
% of total C19 deaths attributed to nursing… ",0.144,0.856,0.0,-0.4939
2020-10-10 08:03:21-06:00,cheyenne,0,0,3624,4979,1,8969,13250,"
2,130,000 + (236,000/month x 3) [Oct, Nov, Dec] = 2,838,000 [assumption based on monthly av… ",0.0,1.0,0.0,0.0
